,name,address,city,state,latitude,longitude,stars,review_count,categories,is_American,is_Dessert,is_Bar,"is_Beer,Wine,Spirits",is_Breakfast,is_Coffee & Tea,is_Asian,is_Italian,"is_Healthy,Specialty Food",is_Latin American,is_Mediterranean,is_Western European,is_Slavic Food,is_African,is_Food Markets/Shops,rating
HYNJFIp1x-8GjkxGcVetZg,Hilltown Tavern,326 Roxborough Ave,Philadelphia,PA,40.0280368007,-75.2158295149,4.0,133,"Bars, Dive Bars, Sports Bars, Beer, Wine & Spirits, Food, Restaurants, Irish Pub, Nightlife, Burgers",1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,5
m8O_40RlYTs1rk_AOnLjFA,Taylor's Cafe,6144 Ridge Ave,Philadelphia,PA,40.034328,-75.216551,4.0,165,"American (New), Breakfast & Brunch, Sandwiches, Restaurants",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
3xEfhRaWMSTN8XcuMgBjQA,Fiorino,3572 Indian Queen Ln,East Falls,PA,40.0097823,-75.1904581,4.5,361,"Italian, American (New), Restaurants",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5
l4agn6RnrjLMcHVgIearlQ,Ginza,801 Montgomery Ave,Narberth,PA,40.0105557792,-75.2572598941,4.0,82,"Japanese, Restaurants",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
L4kfcADLCU4T33i7Z0CkuA,Bistro Romano,120 Lombard St,Philadelphia,PA,39.9419372505,-75.1446834884,4.0,546,"Restaurants, Bars, Wine Bars, Mediterranean, Italian, Nightlife",0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,5
lRj_1nDUCdXS3LVSrg9vfQ,MAIDO! A Marketplace of Japan,5 E Lancaster Ave,Ardmore,PA,40.0080339768,-75.2909458056,4.0,140,"Specialty Food, Ethnic Food, Grocery, Japanese, Food, Restaurants",0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,5
8HP8_kW6xroh5jCkh4uigA,Sang Kee Asian Bistro,339 E Lancaster Ave,Wynnewood,PA,40.0019361,-75.2771272,4.0,492,"Dim Sum, Restaurants, Chinese, Asian Fusion",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
dgm6jrUZj-vAWa1OU5rbNQ,Yiro Yiro,6024 Ridge Ave,Philadelphia,PA,40.0323421405,-75.2142540024,4.5,163,"Greek, Food, Mediterranean, Falafel, Restaurants, Salad, Caterers, Event Planning & Services",0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,5
pmnaMretlgmAA96i8Z7NFw,Malelani  Cafe,6734 Germantown Ave,Philadelphia,PA,40.0529533,-75.1861048,4.5,145,"Mediterranean, Bubble Tea, Food, Restaurants, Coffee & Tea, American (New)",1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5
KR-Pb1-fxE9TrZijQWH0Qg,Magic Carpet Foods,36th & Spruce St,Philadelphia,PA,39.9507921,-75.1953032,4.5,43,"Fast Food, Food Trucks, Restaurants, Vegetarian, Food",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5
NZ1lZIb10-6AbftpygLwMQ,Jules Thin Crust,149 W Lancaster Ave,Ardmore,PA,40.0095380485,-75.2938594517,4.0,90,"Restaurants, Pizza",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5
ctHjyadbDQAtUFfkcAFEHw,Zahav,237 St James Pl,Philadelphia,PA,39.9462611465,-75.1451350779,4.5,3065,"Nightlife, Bars, Food, Ethnic Food, Middle Eastern, Vegetarian, Specialty Food, Israeli, Restaurants",0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,5
