,name,address,city,state,latitude,longitude,stars,review_count,categories,is_American,is_Dessert,is_Bar,"is_Beer,Wine,Spirits",is_Breakfast,is_Coffee & Tea,is_Asian,is_Italian,"is_Healthy,Specialty Food",is_Latin American,is_Mediterranean,is_Western European,is_Slavic Food,is_African,is_Food Markets/Shops,rating
QUk44voqlOHdGMX852F2Rg,Cactus Club Cafe,11130 Jasper Avenue,Edmonton,AB,53.54121201,-113.5132776,4.0,156,"Restaurants, Lounges, Canadian (New), Cocktail Bars, Food, American (Traditional), Food Delivery Services, Nightlife, Bars",1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5
fsE2w3GzeO84tdIWf9TL4w,Blaze Pizza,12010 104 Ave NW,Edmonton,AB,53.554091,-113.527985,4.5,63,"Fast Food, Restaurants, Salad, Pizza",1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5
BORvYBcXG-VbwNBylwUInA,Cafe Blackbird,9640 142 Street,Edmonton,AB,53.533929,-113.566981,4.0,66,"Breakfast & Brunch, Restaurants, Coffee & Tea, Food, Bars, Nightlife, Sandwiches, Cafes, Wine Bars",1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,5
_SBxweaeZORapKBJa2qmOw,Little Brick,10004  90th Street,Edmonton,AB,53.5421204,-113.4696156,4.0,85,"Cafes, Coffee & Tea, Restaurants, Shopping, Convenience Stores, Food, Flowers & Gifts, Gift Shops",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
5DFvFAo3zI7sMPspDZKGNg,A&W,220 Mayfield Common NW,Edmonton,AB,53.5416335,-113.610427,3.0,13,"Breakfast & Brunch, Burgers, Restaurants, Fast Food",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
qnZnegQQ7swK1xBzQaEVNw,Vivo Ristorante,18352 Lessard Rd,Edmonton,AB,53.485728,-113.6421059,4.0,100,"Italian, Restaurants",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5
ICmLHwqo910dgvx15sztEw,Situation Brewing,10308 81 Avenue NW,Edmonton,AB,53.517236262,-113.4950723872,4.0,89,"Breweries, Food, Hotels & Travel, Restaurants, Breakfast & Brunch, Tours, Beer Tours, Pubs, Nightlife, Bars, Beer, Wine & Spirits, American (Traditional)",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,5
ggmN08IvJVrzNlhbkeLQgA,Saratoga Restaurant,2610 Calgary Trail NW,Edmonton,AB,53.4573449,-113.4939647,3.5,32,"Restaurants, Breakfast & Brunch, Diners",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
jEvoDXtF3xMJsiPPbqGSmw,Tres Carnales Taqueria,10119 100A St,Edmonton,AB,53.5414338,-113.4918157,4.0,429,"Restaurants, Mexican",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5
KMb0sa-n9D-f5Ua1KWP3Pw,Yeg Burger,15131 121 Street NW,Edmonton,AB,53.613341,-113.529668,4.0,47,"Restaurants, Burgers",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
19M-U99uz7UDnJWhgET7TQ,Boardwalk,"3803 Calgary Trail NW, 546",Edmonton,AB,53.4703807797,-113.4926612487,4.0,20,"Burgers, American (Traditional), Halal, Restaurants",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
H__s8RupBhI2F7A2jr0sOw,Pagolac Restaurant,7137 Argyll Rd NW,Edmonton,AB,53.5093802,-113.4392337,4.0,53,"Chinese, Restaurants, Vietnamese",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
ROiQ3grJJWGjY3OecJNrYw,Dairy Queen Grill & Chill,"10421 51st Ave, South Trail Corners",Edmonton,AB,53.4875677,-113.4984616935,2.0,17,"Restaurants, Fast Food, Burgers, Ice Cream & Frozen Yogurt, Food",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
FIDssW_SyTzhpcm4unCTGw,Julio's Barrio Mexican Restaurant,10450 82 Avenue NW,Edmonton,AB,53.5183012,-113.499604,3.0,173,"Nightlife, Bars, Pubs, Mexican, Restaurants",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5
pqZYSvF_qrmCjkr6frf4RQ,Meat,8216 104 Street,Edmonton,AB,53.5186257,-113.4976661,4.0,420,"Southern, Barbeque, Restaurants, Breakfast & Brunch, Sandwiches, Canadian (New)",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
0s9wc8XMhxgKbiHUreqeRw,Hanjan,3735 99 Street NW,Edmonton,AB,53.471242,-113.4852161,4.0,99,"Cafes, Nightlife, Restaurants, Pubs, Bars, Korean",0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,5
M46S2RMvCunEvkPBdvnneA,The Three Amigos,4035 106 Street NW,Edmonton,AB,53.4755251,-113.5045946,3.5,92,"Mexican, Restaurants",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5
fdez0D4ovth2k1IvR0ZbpQ,Sabor,10220 103 Street,Edmonton,AB,53.5433810872,-113.4976051483,4.0,141,"Seafood, Restaurants, Mediterranean, Italian, Iberian, Spanish, Portuguese",0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,5
YRXh29U8FiZt8n-5fe-wuA,Freshii,"106-11928 104th Ave NW, Unit 106",Edmonton,AB,53.5467718448,-113.5270748287,4.0,6,"Restaurants, Food, Ice Cream & Frozen Yogurt, Salad, Specialty Food, Vegetarian, Fast Food, Breakfast & Brunch",1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,5
O-UOybvMutXl97R3dlvkyA,Blaze Pizza,1338 99 Street NW,Edmonton,AB,53.4425156,-113.4832826,4.0,42,"Fast Food, Restaurants, Salad, Pizza",1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5
Tqt99-TsbRT4bmsXHyA1lA,Rostizado - by Tres Carnales,"10359 104 Street NW, Suite 102",Edmonton,AB,53.5460453,-113.4991693,4.0,186,"Restaurants, Mexican",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5
2fTfpN5SggLgW4LlzptMPg,Tzin Wine & Tapas,10115 104 Street Northwest,Edmonton,AB,53.5410214625,-113.4992408752,4.5,116,"Nightlife, Beer, Wine & Spirits, Tapas Bars, Wine Bars, Restaurants, Food, Bars",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5
6RyyMSq4T5G8mILUaALHfw,Italian Centre Shop,5028 104A Street NW,Edmonton,AB,53.487472,-113.4997548,4.0,71,"Food, Ethnic Food, Delicatessen, Delis, International Grocery, Italian, Specialty Food, Pizza, Restaurants, Grocery",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,5
XjST6nGKZ7K_Sb6wKfCPDw,Chocolaterie Bernard Callebaut,10103 - 124th Street,Edmonton,AB,53.5417917,-113.5353511,4.0,40,"Food, Desserts, Ice Cream & Frozen Yogurt, Specialty Food, Chocolatiers & Shops, Coffee & Tea, Restaurants, Cafes",0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,5
